"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT14","WT15","WT16","WT17","WT18"
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-16","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-17",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-18",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-19",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-20",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-24",,,"    1",,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-26","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-29",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-30","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-08-31",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-03",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-04",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-05",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-06",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-07",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-08",,,"    1",,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-09",,,"    1",,"    1",,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-10",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-11",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-12",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-13",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-14",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-15",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-16",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-17",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-18",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-19",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-20",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-24",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-26",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-29",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-09-30",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-03",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-04",,,"    1",,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-05",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-06",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-07",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-08",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-09",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-10",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-11",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-12",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-13",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-14",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-15","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-16",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-17",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-18",,,"    1",,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-19",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-20",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-24",,,"    1",,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-26",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-29",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-30",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-10-31",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-03",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-04",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-05",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-06",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-07",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-08",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-09",,,"    1",,"    1",,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-10",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-11",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-12","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-13","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-14","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-15",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-16",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-17",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-18",,,"    1",,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-19",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-20",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-24",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-26","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-29",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-11-30",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-03",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-04",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-05",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-06",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-07",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-08",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-09","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-10",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-11",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-12",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-13",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-14",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-15",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-16",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-17",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-18",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-19",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-20",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-24",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-26",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-29",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-30",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1985-12-31",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-03",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-04",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-05",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-06",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-07",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-08",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-09",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-10",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-11",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-12",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-13",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-14",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-15",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-16",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-17","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-18",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-19",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-20",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-24",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-26",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-29",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-30",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-01-31",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-03","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-04","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-05","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-06",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-07",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-08",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-09",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-10",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-11",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-12",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-13",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-14",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-15",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-16",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-17","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-18","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-19","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-20","    1",,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-24",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-26",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-02-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-03",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-04",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-05",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-06",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-07",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-08",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-09",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-10",,,"    1",,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-11",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-12",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-13",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-14",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-15",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-16",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-17",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-18",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-19",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-20",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-21",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-22",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-23",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-24",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-25",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-26",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-27",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-28",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-29",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-30",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-03-31",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-04-01",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-04-02",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-04-03",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-04-04",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-04-05",,,,,,,,,,,,,,,,
"USC00126542","OGDEN DUNES, IN US","41.61667","-87.18333","185.9","1986-04-06",,,,,,,,,,,,,,,,
